text,label,drug,text_clean
"Ya fue, me voy a tomar una línea *se sube al subte*",NEGATIVE,Cocaína,"ya fue, me voy a tomar una línea *se sube al subte*"
Tengo ganas de inyectarme heroina [GROSERIA] compas,POSITIVE,Heroína,tengo ganas de inyectarme heroina [GROSERIA] compas
Yo fumandome un porro luego de haber tenido una crisis emocional por la depresión.,POSITIVE,Marihuana,yo fumandome un porro luego de haber tenido una crisis emocional por la depresión.
"Saben que ayer me fume un porro con mí novia, y me dio ataque de risa épico.

Decidimos documentarlo.",POSITIVE,Marihuana,"saben que ayer me fume un porro con mí novia, y me dio ataque de risa épico. decidimos documentarlo."
"Eso no es discutible. Tiene razón, pero cuando se es un abogado de ese nivel, hay que tomar una linea, y jamás increpar públicamente a alguien que con certeza vas a terminar defendiendo.",NEGATIVE,Cocaína,"eso no es discutible. tiene razón, pero cuando se es un abogado de ese nivel, hay que tomar una linea, y jamás increpar públicamente a alguien que con certeza vas a terminar defendiendo."
"ves cuando te digo que no necesito extasis, yo con un documental y un chinchulin estoy arriba arriba",NEGATIVE,Ecstasy,"ves cuando te digo que no necesito extasis, yo con un documental y un chinchulin estoy arriba arriba"
"Por fin he empezado el anime de los huevos. Ni tan mal, me ha gustado. Supongo que fumarse un porro debe ser algo parecido a esto.",NEGATIVE,Marihuana,"por fin he empezado el anime de los huevos. ni tan mal, me ha gustado. supongo que fumarse un porro debe ser algo parecido a esto."
"todxs pensando que estaba pintando o algo, y en realidad se estaba armando un porro",NEGATIVE,Marihuana,"todxs pensando que estaba pintando o algo, y en realidad se estaba armando un porro"
"Termine el primer día del año con un ""ataque"" al corazon por tomar merca, creo que llegue al punto extremo",POSITIVE,Cocaína,"termine el primer día del año con un ""ataque"" al corazon por tomar merca, creo que llegue al punto extremo"
"Terminó presa por enviarle a un detenido una hamburguesa con un “porro” en su interior

La acusada, de 25 años, infringió la ley 23737 por intentar ingresar droga a la alcaldía donde están los detenidos.

Leé la nota en http://",NEGATIVE,Marihuana,"terminó presa por enviarle a un detenido una hamburguesa con un “porro” en su interior la acusada, de 25 años, infringió la ley 23737 por intentar ingresar droga a la alcaldía donde están los detenidos. leé la nota en"
He decidido tomar una línea editorial en dónde ya no me sobre expongo en otras redes y vuelvo a ser un chico twittero de pura sepa. Prepárense que se viene la merma del cringe,NEGATIVE,Cocaína,he decidido tomar una línea editorial en dónde ya no me sobre expongo en otras redes y vuelvo a ser un chico twittero de pura sepa. prepárense que se viene la merma del cringe
te-Rex con unos lentes oakley fumando un porro,NEGATIVE,Marihuana,te-rex con unos lentes oakley fumando un porro
ahora que estoy dejando los porros estoy pensando en inyectarme heroína para dormir más de 4 horas seguidas,POSITIVE,Heroína,ahora que estoy dejando los porros estoy pensando en inyectarme heroína para dormir más de 4 horas seguidas
quiero inyectarme heroína escuchando comfortably numb se podrá? bue,NEGATIVE,Heroína,quiero inyectarme heroína escuchando comfortably numb se podrá? [IRONIA]
Un porro y a dormir,POSITIVE,Marihuana,un porro y a dormir
"Ay lo que echo de menos las tardes en el campo, al solecito con un porro entre las manos.",POSITIVE,Marihuana,"ay lo que echo de menos las tardes en el campo, al solecito con un porro entre las manos."
me quiero fumar un porro,POSITIVE,Marihuana,me quiero fumar un porro
Yo elegí inyectarme heroína pero nunca elegí ser un [INSULTO],POSITIVE,Heroína,yo elegí inyectarme heroína pero nunca elegí ser un [INSULTO]
estoy tomando hace 5 días 4 gramos de tafirol por día y no me hace nada que tengo que hacer para dejar de estar enferma inyectarme heroína,NEGATIVE,Heroína,estoy tomando hace 5 días 4 gramos de tafirol por día y no me hace nada que tengo que hacer para dejar de estar enferma inyectarme heroína
"si te invito a tomar merca y champagne venis? — no tomo merca, champagne si http://",NEGATIVE,Cocaína,"si te invito a tomar merca y champagne venis? — no tomo merca, champagne si"
Unas ganas de inyectarme heroína y morir de sobredosis,POSITIVE,Heroína,unas ganas de inyectarme heroína y morir de sobredosis
Necesito éxtasis de abrazos y muchos besos.,NEGATIVE,Ecstasy,necesito éxtasis de abrazos y muchos besos.
Estoy en la playa con mi familia y todo brutal pero quiero un porro :(,POSITIVE,Marihuana,estoy en la playa con mi familia y todo brutal pero quiero un porro :(
"quiero inyectarme heroína y ser feliz químicamente, pero feliz.",POSITIVE,Heroína,"quiero inyectarme heroína y ser feliz químicamente, pero feliz."
"Todo empieza con la nocilla, luego en las bodas te invitan a un puro y vino y en el lavabo a tomar una raya de coca y a fumarte un porro y de ahí a ser un [INSULTO]. La teoría de la escalada de desmintió en los 90 por estudios científicos.",NEGATIVE,Cocaína,"todo empieza con la nocilla, luego en las bodas te invitan a un puro y vino y en el lavabo a tomar una raya de coca y a fumarte un porro y de ahí a ser un [INSULTO]. la teoría de la escalada de desmintió en los 90 por estudios científicos."
Quiero inyectarme heroína y morirme de una sobredosis.,POSITIVE,Heroína,quiero inyectarme heroína y morirme de una sobredosis.
"-Mama hay jeringas?
-Para que?
-Para inyectarme heroína😑 Y me mira mal JAJAJAJA. Preguntas [INSULTO]",NEGATIVE,Heroína,-mama hay jeringas? -para que? -para inyectarme heroína :cara_sin_expresión: y me mira mal [IRONIA] . preguntas [INSULTO]
me voy a tomar una linea y al muelle,POSITIVE,Cocaína,me voy a tomar una linea y al muelle
Necesito éxtasis,POSITIVE,Ecstasy,necesito éxtasis
creo que mi uber se acaba de tomar una línea de merca AL LADO MÍO 😐,NEGATIVE,Cocaína,creo que mi uber se acaba de tomar una línea de merca al lado mío :cara_neutral:
Prendí un cigarro en mi clase zoom y un wey me dijo ah te acompaño y prendió un porro jajajajajajaajja,NEGATIVE,Marihuana,prendí un cigarro en mi clase zoom y un wey me dijo ah te acompaño y prendió un porro [IRONIA]
"Es palo santo, pero apenas lo vi pense que era un porro",NEGATIVE,Marihuana,"es palo santo, pero apenas lo vi pense que era un porro"
Muero por un porro,POSITIVE,Marihuana,muero por un porro
"estaba exquisita, fue como inyectarme heroína jaja",NEGATIVE,Heroína,"estaba exquisita, fue como inyectarme heroína [IRONIA]"
espero qe para tu cumple hagas una fiesta porqe necesito extasis jajajaja,NEGATIVE,Ecstasy,espero qe para tu cumple hagas una fiesta porqe necesito extasis [IRONIA]
Prefiero inyectarme heroína en los ojos que ver esas estupideces.,NEGATIVE,Heroína,prefiero inyectarme heroína en los ojos que ver esas estupideces.
con todo esto de la guita a los drogados me acuerdo que tenía una amiga que los papa le encontraron un porro y la mandaban a reuniones de drogadictos —> terminaba la reunión y se iban a fumar uno todos a la plaza,NEGATIVE,Marihuana,con todo esto de la guita a los drogados me acuerdo que tenía una amiga que los papa le encontraron un porro y la mandaban a reuniones de drogadictos —> terminaba la reunión y se iban a fumar uno todos a la plaza
está para tomar una linea y salir de gira hoy,POSITIVE,Cocaína,está para tomar una linea y salir de gira hoy
"A veces tengo que tomar una línea del bus el cual mi parada es la última y encima debo caminar en una zona media desolada. Me quedo sola en el bus, con el conductor, y me entra la ansiedad. Camino sola y continúa.

El miedo interiorizado, por costumbre, es una joda.",NEGATIVE,Cocaína,"a veces tengo que tomar una línea del bus el cual mi parada es la última y encima debo caminar en una zona media desolada. me quedo sola en el bus, con el conductor, y me entra la ansiedad. camino sola y continúa. el miedo interiorizado, por costumbre, es una joda."
Y todo eso sin inyectarme heroína,NEGATIVE,Heroína,y todo eso sin inyectarme heroína
tu eres mi droga no necesito éxtasis,NEGATIVE,Ecstasy,tu eres mi droga no necesito éxtasis
"me acuerdo que terwal dice ""Vamos a tomar una linea al baño"" JAJAJAJAJAJA :')",NEGATIVE,Cocaína,"me acuerdo que terwal dice ""vamos a tomar una linea al baño"" [IRONIA] :')"
"Una taza de té, un libro, un porro y esta hermosa vista 😌👌",POSITIVE,Marihuana,"una taza de té, un libro, un porro y esta hermosa vista :cara_de_alivio: :señal_de_aprobación_con_la_mano:"
"quiero ver una peli como la gente, toy viendo a unos desgraciados tomar merca... que emboleee",NEGATIVE,Cocaína,"quiero ver una peli como la gente, toy viendo a unos desgraciados tomar merca... que emboleee"
Quiero fumarme un porro con ella,POSITIVE,Marihuana,quiero fumarme un porro con ella
Es un buen momento para recordar cuando [PERSONA] decidió armar un porro en el camerino.,NEGATIVE,Marihuana,es un buen momento para recordar cuando [PERSONA] decidió armar un porro en el camerino.
"Para ser considerada una fanática de Megadeth, tengo que tomar birra e inyectarme heroína. No me cuentes.",NEGATIVE,Heroína,"para ser considerada una fanática de megadeth, tengo que tomar birra e inyectarme heroína. no me cuentes."
"Dependiendo la región, es posible que si eres consumidor de cannabis te hayas preguntado qué sucede pero sobre todo qué hacer si te agarra la policía por consumir un porro en la calle. 👀Checa todo el video completo aquí: https://",NEGATIVE,Marihuana,"dependiendo la región, es posible que si eres consumidor de cannabis te hayas preguntado qué sucede pero sobre todo qué hacer si te agarra la policía por consumir un porro en la calle. :ojos: checa todo el video completo aquí:"
"Podría inyectarme heroína en este momento, pero mis venas no se notan y se me hace tarde para la escuela.",POSITIVE,Heroína,"podría inyectarme heroína en este momento, pero mis venas no se notan y se me hace tarde para la escuela."
"Ayer mi viejo, el ser más anti-droga del planeta, se sentó a la mesa y dijo ""tengo resaca porque ayer me fumé un porro SIN QUERER""",NEGATIVE,Marihuana,"ayer mi viejo, el ser más anti-droga del planeta, se sentó a la mesa y dijo ""tengo resaca porque ayer me fumé un porro sin querer"""
Aguante tomar merca de estos [ANATOMIA],POSITIVE,Cocaína,aguante tomar merca de estos [ANATOMIA]
¿Me hará daño inyectarme heroína? POR QUINTA VEZ EN EL DÍA.,POSITIVE,Heroína,¿me hará daño inyectarme heroína? por quinta vez en el día.
"Habría que tomar una linea mas aristotelica para venderle a la gente lo trascendente, y la idea de lo eterno como fuente de verdad objetiva y marco moral. Pero yo no descartaría a maquiavelo por la dinámica de poder que es necesario entender para poder interactuar",NEGATIVE,Cocaína,"habría que tomar una linea mas aristotelica para venderle a la gente lo trascendente, y la idea de lo eterno como fuente de verdad objetiva y marco moral. pero yo no descartaría a maquiavelo por la dinámica de poder que es necesario entender para poder interactuar"
Que ganas de tomarme una linea soy ruben,POSITIVE,Cocaína,que ganas de tomarme una linea soy ruben
Yo tengo miedo de tomarme una linea de colé que no es la de siempre y hay nenes de máx 8 a los que van solos a todos lados.,NEGATIVE,Cocaína,yo tengo miedo de tomarme una linea de colé que no es la de siempre y hay nenes de máx 8 a los que van solos a todos lados.
"Cuando me aplico pestañina, los ojos se me ponen como si me hubiera fumado un porro  🚬",NEGATIVE,Marihuana,"cuando me aplico pestañina, los ojos se me ponen como si me hubiera fumado un porro :cigarrillo:"
"Terminé mi segundo libro del año y los dos me hicieron pensar en cómo es posible que, por lo general, el sexo es tabú aunque suela ser sinónimo de goce y placer mientras que con cosas de re [GROSERIA] (onda tomar merca) todos son super abiertos

INENTENDIBLE 🙄",NEGATIVE,Cocaína,"terminé mi segundo libro del año y los dos me hicieron pensar en cómo es posible que, por lo general, el sexo es tabú aunque suela ser sinónimo de goce y placer mientras que con cosas de re [GROSERIA] (onda tomar merca) todos son super abiertos inentendible :cara_con_ojos_en_blanco:"
"Escuchar born to die, ultraviolence y pure heroine me dan ganas de inyectarme heroína en el ojo.",NEGATIVE,Heroína,"escuchar born to die, ultraviolence y pure heroine me dan ganas de inyectarme heroína en el ojo."
Esa nota de la nación me hace acordar a que una vez mi vieja nos dijo a mi hermano y a mí que si en algún momento nos encontraba un porro nos denunciaba,NEGATIVE,Marihuana,esa nota de la nación me hace acordar a que una vez mi vieja nos dijo a mi hermano y a mí que si en algún momento nos encontraba un porro nos denunciaba
No qiero saber nada de nadie! Necesito extasis! Lo qiero aoritaaa! :@ [INSULTO],POSITIVE,Ecstasy,no qiero saber nada de nadie! necesito extasis! lo qiero aoritaaa! :@ [INSULTO]
"Soñé que iba al médico por un dolor en la rodilla, me recetaba analgésicos y después me volvía adicto a inyectarme heroína.",NEGATIVE,Heroína,"soñé que iba al médico por un dolor en la rodilla, me recetaba analgésicos y después me volvía adicto a inyectarme heroína."
Si no me fumo un porro me fallezco,POSITIVE,Marihuana,si no me fumo un porro me fallezco
Mi mamá está a dos aceites de cannabis de fumarse un porro.,NEGATIVE,Marihuana,mi mamá está a dos aceites de cannabis de fumarse un porro.
"Buen día.. ayer tiré un comentario sobre los pyos que llegaron al país.. y una loca dijo que soy defensora de la prostitucion de mujeres, háganme creer que se fumo un porro y me respondió. Y si alguien la conoce por favor díganle que tiene medio día para borrar ese comentario.",NEGATIVE,Marihuana,"buen día.. ayer tiré un comentario sobre los pyos que llegaron al país.. y una loca dijo que soy defensora de la prostitucion de mujeres, háganme creer que se fumo un porro y me respondió. y si alguien la conoce por favor díganle que tiene medio día para borrar ese comentario."
Yo tengo ganas de inyectarme heroina,POSITIVE,Heroína,yo tengo ganas de inyectarme heroina
Me fumé un porro y un puchito para bajar un toke la ansiedad y ahora estoy más ansioso que antes,POSITIVE,Marihuana,me fumé un porro y un puchito para bajar un toke la ansiedad y ahora estoy más ansioso que antes
