text,label,text_clean
"Cuándo apoyaste un pseudo partido y a un porro, y te arrepientes al ver lo miserables que son.

Simpatizantes renuncian a [POLITICA] y atacan con todo a [PERSONA]. Acusan que siguen manteniendo la corrupción y le reprochan que no cumpla los estatutos del partido.

meás pruebas?",NEGATIVE,"cuándo apoyaste un pseudo partido y a un porro, y te arrepientes al ver lo miserables que son. simpatizantes renuncian a [POLITICA] y atacan con todo a [PERSONA]. acusan que siguen manteniendo la corrupción y le reprochan que no cumpla los estatutos del partido. meás pruebas?"
"Ayer mi vida era maravillosa, hoy quiero inyectarme heroína para quitarme la lumbalgia.",NEGATIVE,"ayer mi vida era maravillosa, hoy quiero inyectarme heroína para quitarme la lumbalgia."
Voy a inyectarme heroina por los oidos,NEGATIVE,voy a inyectarme heroina por los oidos
pura mota y coca y una que otra tacha despues de inyectarme heroina,POSITIVE,pura mota y coca y una que otra tacha despues de inyectarme heroina
No sé si Inyéctarme heroína o enamorarme. El chiste es terminar pendej@.,NEGATIVE,no sé si inyéctarme heroína o enamorarme. el chiste es terminar pendej@.
que sea viernes me dan ganas de inyectarme heroína are,NEGATIVE,que sea viernes me dan ganas de inyectarme heroína are
"Si mama, me voy a los parques a inyectarme heroina",POSITIVE,"si mama, me voy a los parques a inyectarme heroina"
parece que me fui a tomar una linea,POSITIVE,parece que me fui a tomar una linea
Necesito esa libertad de poder inyectarme heroína ya mismo pero no.,POSITIVE,necesito esa libertad de poder inyectarme heroína ya mismo pero no.
"El fiscal federal N°2 de Formosa, Luis Benítez, comentó que según el criterio de la Corte Suprema de Justicia ""si fumas un porro (cigarrillos de marihuana) en la vía pública es delito y no lo es cuando no trasciende a la comunidad"".",NEGATIVE,"el fiscal federal n°2 de formosa, luis benítez, comentó que según el criterio de la corte suprema de justicia ""si fumas un porro (cigarrillos de marihuana) en la vía pública es delito y no lo es cuando no trasciende a la comunidad""."
"No normalicen tomar merca por favor, es una droga tan de [GROSERIA]",NEGATIVE,"no normalicen tomar merca por favor, es una droga tan de [GROSERIA]"
"De la marihuana y el amor hay que cuidarse, dijo un amigo mio prendiendo un porro por falso amor",NEGATIVE,"de la marihuana y el amor hay que cuidarse, dijo un amigo mio prendiendo un porro por falso amor"
"tomar merca no te hace alto drogadicto, no voy a salir a vender a mi perro para ir a comprar que flashean",POSITIVE,"tomar merca no te hace alto drogadicto, no voy a salir a vender a mi perro para ir a comprar que flashean"
"Cuando estoy bajón, escuchar al [PERSONA] es similar a inyectarme heroína",NEGATIVE,"cuando estoy bajón, escuchar al [PERSONA] es similar a inyectarme heroína"
Voy a inyectarme heroina o darme pasones de coca para ya no dormirme en la tarde,POSITIVE,voy a inyectarme heroina o darme pasones de coca para ya no dormirme en la tarde
"Más de 18 millones de pesos ha gastado el @partidoverdemex@partidoverdemex en cuentas anónimas para promocionar a @Claudiashein@Claudiashein y @OHarfuch@OHarfuch. Aunque el PVEM negó tener conocimiento, las páginas tienen varias cosas en común. @ElSabuesoAP@ElSabuesoAP olfateó y esto fue lo que encontró. A la mejor soy yo, pero “purificar la vida pública” en alianza con el verde me suena como a inyectarme heroína para ser meás saludable.",NEGATIVE,"más de 18 millones de pesos ha gastado el @partidoverdemex@partidoverdemex en cuentas anónimas para promocionar a @claudiashein@claudiashein y @oharfuch@oharfuch. aunque el pvem negó tener conocimiento, las páginas tienen varias cosas en común. @elsabuesoap@elsabuesoap olfateó y esto fue lo que encontró. a la mejor soy yo, pero “purificar la vida pública” en alianza con el verde me suena como a inyectarme heroína para ser meás saludable."
"Podría inyectarme heroína y salir como una reina, pero mi deébil cerebro no resiste un simple porro, llego a fumar eso y literal podría llegar a morir https:///Elparaguayo1231/status/1277071652078211072…",NEGATIVE,"podría inyectarme heroína y salir como una reina, pero mi deébil cerebro no resiste un simple porro, llego a fumar eso y literal podría llegar a morir"
"Gracias por tirarme tanta buena onda [GROSERIA], me haces mejor inyectarme heroina en el párpado viejo.",NEGATIVE,"gracias por tirarme tanta buena onda [GROSERIA], me haces mejor inyectarme heroina en el párpado viejo."
Recordando cuando podía salir a fumarme un porro en una plaza,POSITIVE,recordando cuando podía salir a fumarme un porro en una plaza
me pasara eso y seguramente inyectarme heroina no seria una opcion tan loca .,NEGATIVE,me pasara eso y seguramente inyectarme heroina no seria una opcion tan loca .
"Como la vez que un millonario inglés y sexagenario me dijo que me casara con él. ""Pero antes necesito saber si serías capaz de inyectarme heroína en el ojo""",NEGATIVE,"como la vez que un millonario inglés y sexagenario me dijo que me casara con él. ""pero antes necesito saber si serías capaz de inyectarme heroína en el ojo"""
"Twitter es meás adictivo que la heroína, ahora sólo me falta inyectarme heroína para comprobarlo.",NEGATIVE,"twitter es meás adictivo que la heroína, ahora sólo me falta inyectarme heroína para comprobarlo."
Voy a Inyectarme Heroina haber si olvido todo asi :3,POSITIVE,voy a inyectarme heroina haber si olvido todo asi :3
en este momento quisiera tanto tanto inyectarme heroina con [PERSONA],POSITIVE,en este momento quisiera tanto tanto inyectarme heroina con [PERSONA]
"Llevo dos horas escuchando a Mago de Oz, y ahora sólo quiero disfrazarme de pajecito antes de inyectarme heroína.",NEGATIVE,"llevo dos horas escuchando a mago de oz, y ahora sólo quiero disfrazarme de pajecito antes de inyectarme heroína."
Acabo de ver a dos pingüinos fumando se un porro en un banco del Parque Mayor Alcorcón,NEGATIVE,acabo de ver a dos pingüinos fumando se un porro en un banco del parque mayor alcorcón
Veo tweets de personas que se enumeran con el nombre rata y me dan ganas de inyectarme heroina hasta morir,NEGATIVE,veo tweets de personas que se enumeran con el nombre rata y me dan ganas de inyectarme heroina hasta morir
Hay que ser suicida para tomar una línea aérea rosarina. Yo en Rosario no me subo ni a los ascensores porque tengo respeto por la vida,NEGATIVE,hay que ser suicida para tomar una línea aérea rosarina. yo en rosario no me subo ni a los ascensores porque tengo respeto por la vida
El spot publicitario de ARGEN y TINA hace que me den ganas de inyectarme heroína en la pupila del ojo derecho.,NEGATIVE,el spot publicitario de argen y tina hace que me den ganas de inyectarme heroína en la pupila del ojo derecho.
Me acabo de tomar una línea que es gratis y supuestamente no contamina pero es como UN MINI colectivo y es muy tierno,NEGATIVE,me acabo de tomar una línea que es gratis y supuestamente no contamina pero es como un mini colectivo y es muy tierno
Eh tenemos que tomar merca,POSITIVE,eh tenemos que tomar merca
En Wilde aprendí a tomar merca ah JAJAAJAJAJAJAJAAJ,NEGATIVE,en [PERSONA] aprendí a tomar merca ah jajaajajajajajaaj
vamo' a tomar una linea en Bariloche che che.,POSITIVE,vamo' a tomar una linea en bariloche che che.
"—Mamá, he decidido inyectarme heroína, fumar mota y entrarle al perico. 
—Que bueno hijo, a ver si así ya dejas el twitter.",NEGATIVE,"—[PERSONA], he decidido inyectarme heroína, fumar mota y entrarle al perico. —que bueno hijo, a ver si así ya dejas el twitter."
"Y sí, sí he fumado marihuana pero no me gustó esa [GROSERIA]. Prefiero fumarme un Pall Mall o inyectarme heroína directamente en las venas.",POSITIVE,"y sí, sí he fumado marihuana pero no me gustó esa [GROSERIA]. prefiero fumarme un pall mall o inyectarme heroína directamente en las venas."
yo pensaba que iba a prender una velita o algo asi y el loco se termino fumando un porro,NEGATIVE,yo pensaba que iba a prender una velita o algo asi y el loco se termino fumando un porro
"De [PERSONA] no tiene nada, tiene una madre y abuela sin vacunar, y ella con 18 años se vacuno y yo me siento un porro hice una carrera en 6 años y esta chica estudio 2 carrera en harvard en 1 año",NEGATIVE,"de [PERSONA] no tiene nada, tiene una madre y abuela sin vacunar, y ella con 18 años se vacuno y yo me siento un porro hice una carrera en 6 años y esta chica estudio 2 carrera en harvard en 1 año"
"y eso que tiene que ver, si me quiero tomar una línea es por mi no para [SEXUAL]",POSITIVE,"y eso que tiene que ver, si me quiero tomar una línea es por mi no para [SEXUAL]"
"Jajajajaja super interesada con no se qué que nos estaban contando y sí, parece que estoy haciendo un porro con el panfleto jajajaj",NEGATIVE,"[PERSONA] interesada con no se qué que nos estaban contando y sí, parece que estoy haciendo un porro con el panfleto jajajaj"
"A mi lo de [PERSONA] me parece una completa estupidez, es como ""Tengo que inyectarme heroína para saber cual es sus problema""(?) Circo.",NEGATIVE,"a mi lo de [PERSONA] me parece una completa estupidez, es como ""tengo que inyectarme heroína para saber cual es sus problema""(?) circo."
Evidentemente necesito extasis. Urgente! ya! *arre que nunca la probó*,NEGATIVE,evidentemente necesito extasis. urgente! ya! *arre que nunca la probó*
s quiero tomar una línea,POSITIVE,s quiero tomar una línea
el admin de eroda se fumo un porro y se puso a dar likes,NEGATIVE,el admin de eroda se fumo un porro y se puso a dar likes
Un acusado por posesión se fuma un ‘porro’ durante su juicio,NEGATIVE,un acusado por posesión se fuma un ‘porro’ durante su juicio
Cosas que me gustan de 2020: fumarme un cigarro en el centro de madrid como si fuera un porro,NEGATIVE,cosas que me gustan de 2020: fumarme un cigarro en el centro de madrid como si fuera un porro
Yo me re emocionó con la intro de Teen wolf ponele que en vez de inyectarme heroína me pongo a escuchar la intro y ya estoy pum para arriba,NEGATIVE,yo me re emocionó con la intro de teen wolf ponele que en vez de inyectarme heroína me pongo a escuchar la intro y ya estoy pum para arriba
"es que es verdad [INSULTO], ahora se ve que se puso de moda tomar merca o los chetos siempre tomaron merca? No tomaban extasis? XD",NEGATIVE,"es que es verdad [INSULTO], ahora se ve que se puso de moda tomar merca o los chetos siempre tomaron merca? no tomaban extasis? xd"
"Una mesa me acaba de regalar la mitad de un porro. 
Solo dijeron: “Fumas? Ten se ve que necesitas uno”

Me lo prendí ahorita porque no hay nadie",POSITIVE,una mesa me acaba de regalar la mitad de un porro. solo dijeron: “fumas? ten se ve que necesitas uno” me lo prendí ahorita porque no hay nadie
Para qué inyectarme heroína si me puedo inyectar hormona del crecimientO,NEGATIVE,para qué inyectarme heroína si me puedo inyectar hormona del crecimiento
"Digamos que voy a una Fiesta y me invitan a Inyectarme Heroína, ni por $1,000,000 yo lo haría; en cambio en U.S.A la gente hasta paga por ello, nadie los Obliga.

El Gobierno Estadounidense ha hecho poco por quitarselos del alcance, aún así la gente la Busca.",NEGATIVE,"digamos que voy a una fiesta y me invitan a inyectarme heroína, ni por $1,000,000 yo lo haría; en cambio en u.s.a la gente hasta paga por ello, nadie los obliga. el gobierno estadounidense ha hecho poco por quitarselos del alcance, aún así la gente la busca."
Yo lo que necesito es un porro,POSITIVE,yo lo que necesito es un porro
Sera mucho si salgo a fumarme un porro a esta hora a ver si me sale hacer esto re loca despues???,POSITIVE,sera mucho si salgo a fumarme un porro a esta hora a ver si me sale hacer esto re loca despues???
"soñé que estaba en cuarentena con mi mejor amika lana del rey y veíamos eternal sunshine of the spotless mind mientras nos hacíamos mascarillas y me enseñaba su teécnica personal para forjar un porro ,,,,, nunca me había dolido tanto despertar",NEGATIVE,"soñé que estaba en cuarentena con mi mejor amika lana del rey y veíamos eternal sunshine of the spotless mind mientras nos hacíamos mascarillas y me enseñaba su teécnica personal para forjar un porro ,,,,, nunca me había dolido tanto despertar"
"La última vez que compré marihuana legalmente fue cuando me fumé un porro de white widow en un café de Amsterdam en el 2008

Hoy en el dispensario, la hermosa chica que me atendió me mostró infinidad de productos canábicos y compré unas hermosas flores 💚",POSITIVE,"la última vez que compré marihuana legalmente fue cuando me fumé un porro de white widow en un café de amsterdam en el 2008 hoy en el dispensario, la hermosa chica que me atendió me mostró infinidad de productos canábicos y compré unas hermosas flores :corazón_verde:"
amaria tomarme una linea con vos para festejar..,POSITIVE,amaria tomarme una linea con vos para festejar..
Central me da ganas de inyectarme heroína y escuchar el tema todo el viaje,NEGATIVE,central me da ganas de inyectarme heroína y escuchar el tema todo el viaje
Escogí una mala temporada para dejar de inyectarme heroína,POSITIVE,escogí una mala temporada para dejar de inyectarme heroína
Ya es la ultima vez que vuelvo a inyectarme heroína. :(,POSITIVE,ya es la ultima vez que vuelvo a inyectarme heroína. :(
Wuee unas ganas de tomar una linea tengo,POSITIVE,wuee unas ganas de tomar una linea tengo
